PROFILE,DATE,12:30am,1:00am,1:30am,2:00am,2:30am,3:00am,3:30am,4:00am,4:30am,5:00am,5:30am,6:00am,6:30am,7:00am,7:30am,8:00am,8:30am,9:00am,9:30am,10:00am,10:30am,11:00am,11:30am,12:00pm,12:30pm,1:00pm,1:30pm,2:00pm,2:30pm,3:00pm,3:30pm,4:00pm,4:30pm,5:00pm,5:30pm,6:00pm,6:30pm,7:00pm,7:30pm,8:00pm,8:30pm,9:00pm,9:30pm,10:00pm,10:30pm,11:00pm,11:30pm,12:00am
A10,2/10/2000,0.382069795,0.370181428,0.358284809,0.351118456,0.348728019,0.344013925,0.342923935,0.343756108,0.34944294,0.358489242,0.378896951,0.411224136,0.462585244,0.514161537,0.569899907,0.627671927,0.688012241,0.724259367,0.743342566,0.759833259,0.778042028,0.784248479,0.791804623,0.794849218,0.785033321,0.783258864,0.79493823,0.789491948,0.786706085,0.773194843,0.762804063,0.748591686,0.72148757,0.689892197,0.649457398,0.634074155,0.615967657,0.60289928,0.588280472,0.5733115,0.558560674,0.541073334,0.510066795,0.487117838,0.451968593,0.436229998,0.415405086,0.403499733
A10,2/11/2000,0.392326914,0.377833307,0.368997404,0.359104833,0.354073421,0.350848829,0.351328892,0.353922191,0.360974521,0.372749109,0.397588507,0.42758266,0.472750383,0.526495457,0.584712418,0.63530832,0.690381874,0.726135864,0.748391987,0.765645501,0.778932947,0.782392389,0.79450724,0.786310723,0.785282599,0.794444633,0.802904033,0.804662464,0.788727513,0.775049203,0.772207188,0.753021257,0.724631438,0.686239744,0.645883463,0.626589842,0.612914991,0.588719186,0.569717273,0.554703334,0.540017768,0.524999217,0.503112513,0.470206879,0.446343598,0.428282757,0.403842518,0.393885034
A10,2/12/2000,0.374579883,0.357398215,0.348954561,0.341983265,0.336006318,0.332431757,0.329435479,0.331668792,0.331320213,0.333894639,0.343492786,0.351122117,0.373265448,0.384268122,0.399450102,0.410903106,0.436726477,0.458171699,0.481248639,0.501790491,0.512938902,0.51865337,0.52413182,0.52560869,0.52678751,0.530396727,0.528602668,0.525187962,0.518989352,0.514542717,0.507647353,0.503093258,0.49720907,0.491196438,0.482509437,0.487991346,0.489597005,0.481442918,0.47541841,0.464187329,0.44640436,0.441707986,0.427243103,0.419169725,0.405588727,0.392452324,0.377926908,0.369277495
A10,2/13/2000,0.35833998,0.354811502,0.348507725,0.340114003,0.332800102,0.3325293,0.331355127,0.330375327,0.331190559,0.330588631,0.335730047,0.325646079,0.332181089,0.331963857,0.337810624,0.342343114,0.356415504,0.3687605,0.383370199,0.395018808,0.408896313,0.41673541,0.42808156,0.434818964,0.439760234,0.438582105,0.442981352,0.438822043,0.436563443,0.436041483,0.431260594,0.424882348,0.419107464,0.4205464,0.42187511,0.427094136,0.430446235,0.420443322,0.406480842,0.400414243,0.391888711,0.380705767,0.373333309,0.368759859,0.354335964,0.345578062,0.333797233,0.32808012
A10,2/14/2000,0.373327753,0.363494475,0.355164686,0.349705556,0.345779605,0.34459053,0.344519577,0.344493296,0.350336698,0.362830502,0.389669487,0.422377239,0.471209753,0.522545877,0.582884807,0.640451479,0.699797336,0.735681615,0.756854269,0.771517467,0.781307653,0.789583957,0.794481529,0.793674779,0.779569284,0.785346705,0.794329679,0.791125394,0.784119113,0.775838888,0.763962015,0.742248721,0.716384765,0.680395449,0.640888003,0.62113549,0.607129268,0.592622992,0.57417221,0.55952769,0.54287431,0.528813436,0.501447244,0.473204662,0.445051899,0.426389311,0.405738386,0.392797991
A10,2/15/2000,0.345555038,0.348199833,0.344101848,0.339074536,0.33634728,0.337424544,0.335732778,0.339608537,0.340549921,0.352301147,0.375635513,0.408373964,0.461130166,0.512045102,0.571699615,0.636016373,0.694333299,0.733701578,0.752940201,0.765549341,0.7725969,0.776963172,0.784391911,0.7817112,0.764362219,0.772822426,0.786955823,0.78375027,0.768656775,0.757725356,0.753124796,0.728867767,0.704063067,0.669259605,0.631514855,0.614824809,0.600724272,0.589169776,0.568676811,0.551892105,0.53587264,0.523310773,0.497634525,0.46891322,0.444272475,0.426466562,0.405911681,0.391890311
A10,2/16/2000,0.381464589,0.366273255,0.356282665,0.352359942,0.35040244,0.349710117,0.349537572,0.350106337,0.357175493,0.367336416,0.390863282,0.424193896,0.467079268,0.515827382,0.582645907,0.642951977,0.69750161,0.733503263,0.759519876,0.776269531,0.787898165,0.789893882,0.793153626,0.794032553,0.776471882,0.781174712,0.792120543,0.786966777,0.784111733,0.769222895,0.75272586,0.734810643,0.707504523,0.670997858,0.637249039,0.618083746,0.60661192,0.588987603,0.572240945,0.560123788,0.544120465,0.528197045,0.498139536,0.470255881,0.437488029,0.416063214,0.395369052,0.38567445
A10,2/17/2000,0.37763742,0.365059167,0.353826543,0.347142681,0.344773315,0.343276484,0.344645852,0.346294345,0.351485569,0.360115706,0.38695312,0.421049912,0.465686451,0.523439562,0.590903187,0.652323395,0.706899316,0.738381926,0.757882279,0.775132564,0.786427176,0.79080221,0.793622318,0.792131151,0.781894872,0.791906778,0.795206877,0.794906407,0.786100878,0.784565552,0.767677883,0.746909006,0.719142034,0.680071688,0.645635454,0.62084459,0.613065572,0.599354746,0.57805065,0.562409483,0.548171624,0.532710093,0.505461969,0.476362712,0.448822534,0.427210704,0.408852968,0.395927216
A10,2/18/2000,0.379837325,0.369177617,0.359910783,0.354174199,0.351099201,0.348246277,0.34893171,0.350794883,0.356933587,0.369018223,0.396628251,0.430037153,0.475406535,0.527925631,0.590760792,0.647993788,0.702941435,0.736437402,0.757656638,0.773872803,0.778503802,0.784514589,0.792893626,0.787498307,0.769642238,0.774496111,0.784989277,0.774579127,0.768216331,0.757298403,0.744358238,0.718707586,0.686312152,0.65197888,0.612461057,0.596475029,0.585283611,0.568443791,0.554663094,0.541856908,0.526170082,0.513277767,0.497897407,0.472040485,0.444933486,0.422929869,0.400650916,0.39025195
A10,2/19/2000,0.375506047,0.362792633,0.356001831,0.346787278,0.34349244,0.340730638,0.341503274,0.339460969,0.339248472,0.346530499,0.356701245,0.36559742,0.393302462,0.403075417,0.418418319,0.429535485,0.457865579,0.475409186,0.497781877,0.511045571,0.520255455,0.52832791,0.530770297,0.532340559,0.527054198,0.528920318,0.527101125,0.522967988,0.514952837,0.508718023,0.500650987,0.49379863,0.491386913,0.483673846,0.469321033,0.4720715,0.485660915,0.477200939,0.468435304,0.455322767,0.443377636,0.431765145,0.423500947,0.412644588,0.397364769,0.387614477,0.371092451,0.363123975
A10,2/20/2000,0.355881221,0.351210523,0.347611971,0.340929883,0.334536813,0.333876941,0.332453289,0.331705695,0.33106156,0.329544451,0.336171773,0.328448596,0.333441116,0.334738544,0.342773476,0.355254389,0.372577788,0.380845373,0.396065806,0.408386409,0.41993816,0.429441632,0.435483203,0.440403489,0.442821432,0.442667046,0.439442469,0.4374539,0.437195399,0.435615567,0.433419345,0.428633383,0.423878206,0.420478835,0.418053051,0.421238542,0.430946288,0.422310942,0.410926051,0.399038318,0.393088574,0.388278919,0.380501738,0.370463803,0.355610469,0.345683316,0.336609003,0.32793387
A10,2/21/2000,0.321169919,0.313395383,0.30694047,0.305424211,0.304590856,0.303239331,0.303488904,0.306967176,0.314855527,0.331462255,0.351650029,0.371791519,0.397927077,0.419342559,0.443645938,0.460914441,0.478501054,0.500722011,0.518179259,0.526638544,0.538553466,0.546628457,0.54428961,0.548098063,0.554120611,0.557688089,0.56259327,0.557939787,0.557045987,0.550504361,0.547614152,0.540115426,0.539371169,0.52801003,0.520073397,0.512665182,0.52298413,0.518988315,0.501976238,0.492864013,0.481030838,0.470086852,0.449848929,0.421336316,0.395554107,0.383827469,0.368507987,0.360256414
A10,2/22/2000,0.37300792,0.360228418,0.353037513,0.348191416,0.346688935,0.344803697,0.344653,0.347936734,0.354085866,0.367164497,0.390704904,0.425024282,0.471694241,0.520662577,0.585904959,0.649202125,0.711170351,0.744474921,0.768188659,0.776565159,0.782908815,0.79509619,0.79928098,0.79338261,0.777277824,0.785043237,0.793124109,0.791374556,0.779025532,0.772684989,0.761405828,0.732979112,0.71236958,0.676792343,0.633015822,0.606221747,0.596410692,0.588599736,0.570854816,0.555877658,0.53922151,0.524701283,0.500973594,0.470720191,0.441413281,0.422824024,0.403185081,0.388000845
A10,2/23/2000,0.37651403,0.366838077,0.358211674,0.353553428,0.349327295,0.348714025,0.350103303,0.350749628,0.357096527,0.366522503,0.387027949,0.426055058,0.478922012,0.526521399,0.590051355,0.649764902,0.705554234,0.743584003,0.764876339,0.776897221,0.788013003,0.799792564,0.799258843,0.799705282,0.785320878,0.785852639,0.792567674,0.783213321,0.77841041,0.769538354,0.761079761,0.738292338,0.713303274,0.67418773,0.629488238,0.607243068,0.598382311,0.587311957,0.571749539,0.55504093,0.536587496,0.523476689,0.496680883,0.467796545,0.441578505,0.422204059,0.402572035,0.387795958
A10,2/24/2000,0.37889035,0.367049868,0.357416238,0.350372577,0.346665018,0.346442504,0.347322145,0.348649111,0.354086622,0.360391668,0.387638813,0.422306791,0.476095909,0.530580514,0.583771344,0.641816393,0.703152087,0.747857459,0.769378895,0.785579264,0.791589013,0.800058098,0.803899182,0.795962434,0.779578162,0.782101028,0.786983726,0.784342909,0.785093969,0.777709736,0.769227161,0.751269283,0.727066906,0.68678707,0.644352403,0.621484963,0.611702848,0.599187908,0.58740558,0.573000768,0.55353858,0.536825128,0.506368106,0.477587076,0.448699279,0.433109074,0.414198478,0.397876122
A10,2/25/2000,0.389935569,0.378279299,0.369718782,0.362903378,0.358497904,0.355995043,0.357738478,0.357491752,0.362867059,0.372496805,0.406486102,0.439532518,0.487652366,0.536944117,0.59961613,0.658600293,0.718488402,0.753281257,0.776032245,0.786694094,0.797760989,0.807530766,0.807007883,0.806570553,0.793062309,0.796235117,0.80054005,0.797129379,0.792224082,0.779769559,0.769083959,0.744688571,0.71888607,0.688471363,0.641147887,0.611990981,0.600994649,0.590279071,0.574134968,0.560565846,0.544983135,0.532723353,0.509004196,0.486491071,0.456051459,0.439190424,0.416127897,0.398285088
A10,2/26/2000,0.386400029,0.374392716,0.362458049,0.357779813,0.349923911,0.35017321,0.348304128,0.347620814,0.345704343,0.348244497,0.355722187,0.364137564,0.378401827,0.387218539,0.403249764,0.420628724,0.449894588,0.470021823,0.488550087,0.504543378,0.517148367,0.522636963,0.530160939,0.531440532,0.528744487,0.529202571,0.53020337,0.52470578,0.51740952,0.513320659,0.506813623,0.500755102,0.494190532,0.482245517,0.469374994,0.46741698,0.470391473,0.46953549,0.461555505,0.44990704,0.435919612,0.42542414,0.413591888,0.405153818,0.388351824,0.374868254,0.359085528,0.353550581
A10,2/27/2000,0.347798893,0.338903748,0.333239465,0.327525278,0.322615074,0.318865423,0.316065904,0.316340619,0.317671686,0.331467731,0.342513426,0.353784365,0.366611666,0.364387872,0.368679329,0.37698889,0.392101237,0.404456603,0.41155939,0.431441614,0.450385648,0.458638431,0.471294382,0.476100521,0.472888281,0.481968453,0.483253233,0.487016375,0.482945615,0.487263576,0.484577908,0.476418056,0.468741078,0.467099791,0.462436623,0.46508309,0.467087108,0.461834645,0.454004203,0.44382788,0.436172117,0.430199379,0.420935766,0.40796793,0.389174132,0.377605194,0.367483538,0.360769497
A10,2/28/2000,0.351741253,0.348047846,0.345094489,0.340936815,0.33911355,0.341700111,0.341398366,0.341565679,0.34999936,0.359661189,0.389473442,0.423593647,0.474856095,0.511469642,0.56693556,0.636275451,0.70772682,0.745958248,0.767559932,0.780371191,0.788830937,0.795657813,0.80243315,0.803449283,0.793618513,0.794386522,0.805702925,0.801387039,0.793823861,0.779955998,0.762231832,0.738617021,0.717141244,0.682297312,0.634290111,0.609411965,0.600619235,0.590379382,0.57247558,0.554500407,0.537715124,0.525250224,0.499521053,0.473050161,0.448491625,0.42558383,0.404278119,0.39254612
A10,2/29/2000,0.380182654,0.368227219,0.360515225,0.357654107,0.354544844,0.354715379,0.352673996,0.354191523,0.357711577,0.374677923,0.407088988,0.439830105,0.487475727,0.534646546,0.592052722,0.654563431,0.722164838,0.758694102,0.775674932,0.788325464,0.796860847,0.803058995,0.806060584,0.806940549,0.792134033,0.798060421,0.803451359,0.79934059,0.78977201,0.787279353,0.767781537,0.749171641,0.722908634,0.684991513,0.644414895,0.623538675,0.609914901,0.600512929,0.578048114,0.563408206,0.545839349,0.528760744,0.49940633,0.472993434,0.446707021,0.431841127,0.410123221,0.392454976
A10,3/1/2000,0.376935334,0.367728952,0.356954356,0.353549226,0.349736989,0.349213566,0.350881509,0.351856401,0.36142186,0.376117566,0.39804319,0.441831818,0.488143195,0.541769626,0.602316211,0.663766166,0.720580509,0.758399973,0.773671375,0.787248338,0.797488767,0.805373399,0.806069577,0.810415787,0.791008711,0.795967622,0.809218749,0.802114578,0.79737808,0.790970893,0.779277692,0.754257958,0.723440741,0.687918157,0.646621495,0.621059393,0.612859762,0.60171135,0.584829792,0.57011494,0.552374978,0.538065173,0.5041298,0.478429108,0.44602664,0.424414002,0.403642013,0.388232943
A10,3/2/2000,0.378023652,0.368029113,0.35836722,0.352570277,0.350940052,0.346769558,0.347748875,0.347259098,0.35200113,0.36436242,0.39596311,0.428050314,0.478005152,0.526855191,0.591248163,0.649996538,0.713615851,0.753520157,0.778800583,0.787041145,0.797535233,0.802613248,0.811307858,0.81879759,0.803389558,0.806441763,0.821276296,0.820722398,0.810742545,0.800961008,0.790072826,0.766087905,0.744835463,0.710778564,0.665454033,0.632456851,0.61704732,0.60798306,0.591762167,0.579120859,0.557833366,0.546006994,0.515750247,0.484166289,0.449608645,0.43029427,0.406089588,0.39340407
A10,3/3/2000,0.382820906,0.372054863,0.362670899,0.358568922,0.352994499,0.350187615,0.351809899,0.353428984,0.357916579,0.372478321,0.406564189,0.436761989,0.483624267,0.5291636,0.590706025,0.651022472,0.709765889,0.7491864,0.768923116,0.789463469,0.805150065,0.811981668,0.816421501,0.814613145,0.80185331,0.805230082,0.820575737,0.817047807,0.817696712,0.8079327,0.797350638,0.775559518,0.746199339,0.703679351,0.6525872,0.618581724,0.60640415,0.599765327,0.576725745,0.563724703,0.551432752,0.538920348,0.514050734,0.487229102,0.457626103,0.43127443,0.404850581,0.395301025
A10,3/4/2000,0.380017632,0.365978196,0.354744521,0.349987701,0.344126889,0.339060837,0.33820832,0.33918216,0.340530068,0.341256129,0.35216371,0.364421179,0.384667122,0.388349864,0.405883433,0.427717099,0.452749977,0.474165106,0.500950189,0.519334098,0.529197267,0.538456499,0.550070836,0.554780008,0.552128238,0.551974313,0.547939296,0.547048147,0.538252765,0.533173136,0.528210651,0.522998081,0.517801538,0.51201743,0.499128689,0.497718347,0.500235333,0.49449988,0.486158201,0.482155814,0.468159277,0.452727147,0.436534273,0.41994938,0.398203341,0.385499656,0.36854004,0.361868898
A10,3/5/2000,0.356635733,0.347061633,0.343045864,0.33479899,0.326974803,0.326346364,0.322055447,0.325526585,0.322358648,0.322236063,0.328278262,0.327459212,0.330733923,0.326776257,0.335987063,0.348838937,0.364502026,0.374666919,0.385976131,0.399684016,0.413961192,0.426152832,0.440369937,0.445528892,0.446623314,0.450845692,0.451198624,0.457131699,0.456527415,0.450631697,0.448727297,0.444834098,0.437856295,0.43587649,0.431438155,0.433802023,0.429767698,0.427706491,0.419383029,0.406925854,0.398457,0.387838071,0.376546256,0.369119593,0.355335394,0.344393512,0.331657428,0.327898301
A10,3/6/2000,0.320555698,0.315114014,0.315833705,0.311947273,0.309406817,0.308339556,0.311021282,0.314328695,0.323713697,0.344198433,0.37913632,0.414999369,0.464647143,0.506772115,0.573656822,0.636184365,0.702436769,0.740440712,0.765215895,0.781234783,0.798368732,0.809828452,0.816631807,0.824323313,0.809897286,0.820690691,0.828906348,0.826863473,0.826034356,0.826430178,0.817321874,0.790424835,0.760901739,0.723927535,0.669510611,0.635383265,0.618452704,0.609396976,0.587234361,0.570610151,0.545713903,0.526185648,0.497413842,0.477849382,0.447889532,0.431363096,0.407478599,0.39426666
A10,3/7/2000,0.381146002,0.370567292,0.357019831,0.349483028,0.348738028,0.350133165,0.35039047,0.3477704,0.352847024,0.363907809,0.396103372,0.429495592,0.477066846,0.52328852,0.581877552,0.638599656,0.707835778,0.744044624,0.775323385,0.788602068,0.797607064,0.805785941,0.816813058,0.810739894,0.806409595,0.81349797,0.82312616,0.823083153,0.815960765,0.806713293,0.792232153,0.778919803,0.756692158,0.723971925,0.675966685,0.645028288,0.630475547,0.623547784,0.603155014,0.583662732,0.564012951,0.54462859,0.509569509,0.483316879,0.455167228,0.434959514,0.412885218,0.40174211
A10,3/8/2000,0.380685965,0.365740276,0.356316656,0.352750216,0.35098682,0.350081662,0.346019997,0.347398769,0.355401179,0.36920281,0.398069133,0.436602415,0.48100651,0.530426013,0.582105153,0.640458167,0.700669922,0.74081186,0.76466707,0.779797461,0.799049229,0.808388824,0.818049413,0.812480222,0.801558835,0.80893419,0.810969685,0.819574016,0.825595296,0.82429714,0.810203521,0.784243867,0.766838503,0.727459501,0.675592192,0.640346096,0.627111111,0.618622425,0.599876245,0.579989063,0.558800843,0.541592757,0.511386281,0.483559584,0.451389213,0.430922191,0.411319452,0.398224441
A10,3/9/2000,0.383948072,0.369473972,0.362656666,0.358602812,0.353130646,0.352722393,0.353175728,0.354520213,0.360266979,0.373294792,0.399315238,0.430723761,0.471263021,0.522727819,0.590206894,0.64429164,0.710142572,0.752245177,0.772042771,0.784831663,0.798582958,0.80512712,0.819573555,0.832823413,0.822616998,0.826453354,0.838239602,0.835058261,0.825221841,0.82349039,0.814089225,0.789661669,0.768420296,0.721554559,0.673557273,0.642721263,0.622884005,0.614839683,0.594047286,0.577754792,0.558756914,0.545753912,0.516613148,0.485052711,0.453421019,0.432859451,0.413691737,0.396212467
A10,3/10/2000,0.382521012,0.369320423,0.363971137,0.35353529,0.346139317,0.343602846,0.343728364,0.34733495,0.351973689,0.363739695,0.396449205,0.426309985,0.461131204,0.504979325,0.564202734,0.621054896,0.676587341,0.715501918,0.736971815,0.757880434,0.775011154,0.787343575,0.793421236,0.791179009,0.785145392,0.792289803,0.800315446,0.798278107,0.801056821,0.791084463,0.777348964,0.75554908,0.726042471,0.688201908,0.644589113,0.620673831,0.598977372,0.590971559,0.566104597,0.546809016,0.530955352,0.518299286,0.491373884,0.460708862,0.433572923,0.42129158,0.395544192,0.379993188
A10,3/11/2000,0.365989236,0.360317552,0.35218295,0.34349061,0.337360913,0.333875168,0.33144341,0.33155982,0.33302227,0.337783046,0.352130525,0.365233643,0.378525939,0.388370567,0.411123097,0.42473073,0.453355183,0.479892487,0.506452044,0.518609095,0.530482164,0.539567063,0.544245104,0.553381427,0.556092807,0.559417925,0.561354955,0.557643583,0.549863066,0.5402765,0.534099566,0.530117933,0.523243784,0.516587436,0.502127511,0.49693581,0.490658451,0.49321533,0.482770821,0.475847555,0.461993643,0.447403083,0.427136797,0.414130912,0.397761399,0.384451585,0.369221171,0.362698455
A10,3/12/2000,0.353883097,0.345016467,0.342624834,0.33788087,0.32964144,0.323766519,0.323176207,0.319708953,0.319535428,0.322412803,0.324634211,0.328561957,0.331107796,0.324385784,0.326446098,0.331802676,0.344810557,0.354553059,0.371533998,0.391395173,0.407853668,0.422749771,0.434650627,0.441429423,0.447149655,0.454799654,0.4571724,0.463782974,0.461405501,0.454699574,0.453098873,0.454489152,0.448957204,0.443254612,0.439245999,0.432631965,0.428169188,0.427585773,0.419068262,0.406877659,0.395313629,0.385733245,0.372341093,0.364661521,0.351549042,0.343236166,0.329801864,0.324264951
A10,3/13/2000,0.316910962,0.308216085,0.303083533,0.302465053,0.301102841,0.300242038,0.300681415,0.304333047,0.311890553,0.326998007,0.366392049,0.398106144,0.439350345,0.478180753,0.547736139,0.612692924,0.677046463,0.716912952,0.750418028,0.776569655,0.789350476,0.803172796,0.826582604,0.830304814,0.825781158,0.835401853,0.848084093,0.852362046,0.854693975,0.854412184,0.83615349,0.816259044,0.788497722,0.740137705,0.679303679,0.641696597,0.619189121,0.608709561,0.585790236,0.559525154,0.536312046,0.52480021,0.493203224,0.458987673,0.427848655,0.416277787,0.39287282,0.379179723
A10,3/14/2000,0.365372024,0.356964307,0.347225056,0.340938537,0.342743001,0.344735555,0.344557215,0.346440371,0.347497739,0.353827718,0.380016054,0.407570082,0.444680404,0.493121246,0.560173828,0.61778685,0.686715008,0.72729566,0.748745841,0.769301644,0.792807382,0.8116473,0.823022851,0.833158128,0.833392416,0.850276626,0.860064966,0.861203778,0.863992639,0.86274291,0.84245829,0.826881114,0.797438727,0.748601717,0.700152573,0.658474155,0.633503769,0.624728449,0.598837052,0.577165036,0.560562272,0.544435694,0.50547419,0.479668576,0.447706667,0.424181674,0.400414322,0.387364018
A10,3/15/2000,0.372321031,0.360171785,0.351855298,0.348883551,0.348299156,0.344554153,0.343810277,0.345510237,0.351470458,0.360089432,0.385510674,0.416463649,0.452176016,0.500893461,0.575877142,0.627229754,0.696657503,0.739459975,0.77196921,0.798417849,0.8190863,0.837214014,0.850801584,0.8626411,0.856462553,0.877069895,0.885972966,0.887836089,0.883418278,0.86805406,0.861260275,0.842338033,0.80958517,0.764307336,0.715157519,0.670804616,0.649244555,0.644519933,0.616169546,0.599829088,0.575917266,0.556297117,0.518502213,0.483170679,0.448132352,0.43358307,0.412632943,0.396859181
A10,3/16/2000,0.37767317,0.366750227,0.358841504,0.350315605,0.342748954,0.341811375,0.341225345,0.344598248,0.349243551,0.358581511,0.382785336,0.40842048,0.455210004,0.500208929,0.574871962,0.635478387,0.699017797,0.738013198,0.765406946,0.783662527,0.801097983,0.823930373,0.846310212,0.851523012,0.847377769,0.871792527,0.875974781,0.877940174,0.872115711,0.863674644,0.853435598,0.832969728,0.803976432,0.761597686,0.701814844,0.662099859,0.635700684,0.628159528,0.609472151,0.592642247,0.568011764,0.552960353,0.519199313,0.483855212,0.446491642,0.435787824,0.412299266,0.396625239
A10,3/17/2000,0.378611398,0.366115734,0.358888294,0.353493465,0.344662628,0.340906304,0.342367197,0.341347764,0.347090566,0.358078553,0.388884262,0.42083511,0.459956418,0.511682024,0.579695626,0.63210415,0.69269109,0.728581133,0.75829678,0.781925888,0.798371268,0.812168568,0.826268875,0.830137399,0.824747845,0.833903769,0.845831604,0.839923895,0.8400204,0.832494234,0.819279657,0.793636384,0.759806856,0.708237135,0.654789418,0.627967901,0.607568559,0.601353346,0.581271538,0.569434328,0.555379911,0.538468375,0.50808134,0.475124512,0.445499375,0.425459306,0.39702625,0.380980245
